id,full_nr,name,ks,material,commentary,event_type,location,start,end,before_Christ,country_and_unit,participants_role,participant,parish,text,class,technique,parameter,unit,value,acr,trt,trs,trj,trl,kt,kj,kl,element_count,legend,is_original,initial_info,damages,state,color,additional_text,type
2005401,,,,,,,,,,,,,,,,,,,,,ETMM,_,6832.0,,,M,1.0,75-7,1.0,,1.0,,,hea,,,kiri
3744150,ETMM _ 11502 M 39:4/9:18,"Foto, Eller, Heino, koos R.Glieri ja A.Lembaga",39.0,fotomaterjal,,filmindus ja fotograafia,,mai.50,,ei,  ,,,,,,,,,,ETMM,_,11502.0,,,M,4.0,09:18,1.0,,1.0,,,rahuldav,,,foto
2782265,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,3.0,,1.0,,1.0,,,hea,,,fotonegatiiv
3757128,ETMM _ 11502 M 39:4/20:51,"Foto, Eller, Heino, Laulasmaal kolleegidega",39.0,fotomaterjal,,filmindus ja fotograafia,,1961,,ei,  ,,,,,,,,,,ETMM,_,11502.0,,,M,4.0,20:51,1.0,,1.0,,,rahuldav,,,foto
2038315,AM F 19918:3,Petseri Tööstuskoolis valminud esemed.,19918.0,fotomaterjal>fotopaber>hõbeželatiinpaber,,trükkimine/ avaldamine,,,,,  ,,,,,,fotograafia>mustvalge fotograafia,lehe kõrgus,cm,"8,8",AM,,,,,F,3.0,,1.0,,1.0,,,hea,,Jaan Orusaar (Tallinn).,foto
3654765,,,,,,,,,,,,,,,,,,,,,ETMM,_,9652.0,,,M,1.0,56:03:00,1.0,,1.0,,,rahuldav,,,foto
4301544,,,,,,,,,,,,,,,,,,,,,ETMM,_,11932.0,130.0,2,Af,170.0,M,1.0,saadud iga-aastaselt muusikaorganisatsioonidelt,1.0,"9.03.1996 Tartu Ülikooli aula. 10.03 Estonia kontserdisaal. Esineb Hortus Musicuse Akadeemiline orkester. Solist Neeme Punder. Dirigent Andres Mustonen. Kavas Bach.
",,hea,,"9.03.1996 Tartu Ülikooli aula. 10.03 Estonia kontserdisaal. Esineb Hortus Musicuse Akadeemiline orkester. Solist Neeme Punder. Dirigent Andres Mustonen. Kavas Bach.
",plakat
1441420,ETMM _ 12401:50 M 200:2/78:2,"""Rannapääsuke"" metsosopranile ja klaverile",200.0,paber,,valmistamine,,1963,,ei,  ,autor,"Mägi, Ester",,Käsikiri: Rannapääsuke,nimetus lähtedokumendil,käsitsi kirjutamine,,,,ETMM,_,12401.0,50.0,,M,2.0,78:02:00,1.0,"Ester Mägi isikukogu,antud 2010. aastal",,"K. Merilaas, 1963, soololaul",,hea,,,"käsikiri, muusikateos"
3448594,ETMM _ 8541/1-5 Aj 233:12,IX Tööveteranide laulu- ja tantsupeo lindid,233.0,trükivärv,,laulupeod,linn Põlva,1974,,ei,Eesti  ,,,,,,,pikkus,cm,22,ETMM,_,8541.0,,01.mai,Aj,12.0,,1.0,,1.0,,,hea,,,lint/pael
3487256,ETMM _ 6069 T 76:2/16:2,Kostüümikavand Širini osatäitjale Teater Ugala lavastusest Legend armastusest,76.0,paber,,teatrietendused,linn Viljandi,1954,,ei,Eesti  ,näitleja,"Torger, Erika",,,,akvarell,,,,ETMM,_,6069.0,,,T,2.0,16:02,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
2771320,AM N 33719:9,Esimese sõjajärgse reisirongi saabumine Tallinnasse.,33719.0,film,,raudteetransport,,,,,  ,,,,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,9.0,,1.0,,1.0,,,hea,,,fotonegatiiv
2314557,AM _ 13749 A 25:49,Sõrmus,25.0,pronks,,,,,,,,,,,,,,,,,AM,_,13749.0,,,A,49.0,,1.0,Kaevanud A. Spronkseckelsen 1906.a.,,,,hea,,,arheoloogiline leid
4115043,,,,,,,,,,,,,,,,,,,,,ETMM,_,12940.0,11.0,,Aj,6.0,01.veebr,1.0,"Igamine. Aja jooksul muuseumiss sattunud esemed, mis leiti hoidlast. Ivan Orava kepp antud üle Jaanus Piirsalu poolt 2019, Laulupeo Sihtasutusest saadud templid, ja Heino Kersna originaali kunstnik ise üle andnud, Ingo Normet andnud üle 2019.",1.0,Aj 171: 6/1-2,,rahuldav,,,medal
2353327,AM _ 38433:2306 M 463,Medal,463.0,valge metall,,valmistamine,,1900,1910,,Eesti  ,,,,,,,läbimõõt,mm,53,AM,_,38433.0,2306.0,,M,,,1.0,"Stockholmist ära 2009. a. mai alguses. Taavi Triumphi kogu jõudis muuseumisse vastavalt tema testamendile, mis on registreeritud 23. aug. 1996 advokaat Ethel Pangi juures advokaadibüroos Ervin Pang AB Stockholm.
 
Miljonikingitus ajaloomuuseumile  
Ivar Leimus

Paari nädala eest tirisid Eesti Ajaloomuuseumi töötajad Stockholmi laevalt Tallinna kaile mitu erakordselt kaalukat kohvrit, täis vanu Eesti rahasid ja ameti- ning teenetemärke. Sündmus oli ühtlasi rõõmus ja kurb. Rõõmus sellepärast, et muuseumi kogud täienesid väga olulisel määral. Näiteks on saadud paberrahade hulgas peaaegu täielik sari iseseisva Eesti esimesi provisoorseid maksevahendeid – Vabariigi 5% võlakohustusi ning Riigikassa veksleid – kollektsioon, millele võrdväärset kõrvale panna ei teagi. Teenetemärkide seas säravad sinised Vabadusristid, Kotka-, Valgetähe ja Punase Risti tähed, esindatud on mitmed unikaalsed väeosade märgid jms. Märkimata ei saa jätta ilusat süstemaatilist kogu Eestis ajaloo vältel käibinud müntidest, mille hulgas juba esimesel pilgul äratavad tähelepanu haruldane kasaaride riigi 9. sajandi dirhem, Riias ordumeister Wolter von Plettenbergi ajal vermitud veering, tsaar Peeter Suure 1702. aasta poolerublane jne.
Küsimatagi selge, et tegu on (majanduslangusest hoolimata) hinnalise kollektsiooniga, mille hind Rootsis teostatud ekspertiisi alusel ulatub kõvasti üle miljoni Eesti krooni. Niisugusi kingitusi ei tehta igapäev. Õigemini (kui kunstiteosed kõrvale jätta) pole vist ükski Eesti muuseum säherdust annetust ealeski saanud.
Ja siin jõuame sündmuse kurva pooleni. Väärtuslik kogu jõudis muuseumi pärandina. 7. mail 2008 suri Stockholmis teenekas kollektsionäär Taavi Triumph. Haapsalu poiss saabus Rootsi tormisel 1944. aasta sügisel, kaotas isa, omandas võõrsil hariduse ja töökoha prestiižikas Handelsbankenis. Sulandudes Rootsi riigi turvalisse argipäeva, jäi ta aga lõpuni eestlaseks, oli akstiivne skaut, toimetas hundujuhtide ajakirja “Hiietule Ümber”, lõi kaasa laulukooris, tõlkis, kirjutas publitsistikat ja eelkõige kollektsioneeris ning uuris. Taavi Triuphi sulest ilmus 1970.–1980. aastatel ajakirjas “Eesti Filatelist” rida sisukaid ja mahukaid artikleid Eesti raha- ning teenetemärkidest, tema vastavateemalised näitused olid Rootsi eestlaskonnas alati menukad. Rootsi Numismaatikaühingu pikaajalise liikmena omistati talle veel möödunud aastal 40-aastase tegevuse tähiseks seltsi kuldne teenetenõel. Kuid kõrgeima tunnustuse, Valgetähe medali, pälvis Taavi Triumph siiski oma kodumaal, mille pangandust ta aitas üles ehitada. 
Olles Taavit tundnud ligi viimased paarkümmend aastat tean, et kogumine polnud talle lihtsalt harrastus, vaid suurim kiindumus, vähemalt elu sel perioodil. Ja väärib sügavat lugupidamist, et ajal, kui mõndagi meie hinnalist kollektsiooni püütakse kiirkorras rahaks teha, otsustas üks südamest Eestit armastanud mees jätta oma hinnalisima vara isamaale. Laiem üldsus saab pärleid Taavi Triumphi kogust näha tuleval aastal toimuval ajaloomuuseumi erinäitusel.

(2009. aasta kevadel Ekspressis avaldatud artikkel )",,,,hea,,Tallinna Eesti Põllumeeste Selts,medal
3486099,ETMM _ 9257 T 18:2/5:7,Kostüümikavand tegelasele Dr. Tartan. Vahetatud hinged. Draamateater,18.0,paber,,teatrietendused,,1922,,ei,  ,seosorganisatsioon,Draamateater,,,,pliiats,lehe kõrgus,cm,37.4,ETMM,_,9257.0,,,T,2.0,05:07,1.0,,1.0,,,hea,,"""Dr. Tertan""
(""Vahetatud hinged"")
",kavand/joonis/eskiis
4291475,ETMM _ Fk 48797/r,"pildil: 11. üldlaulupidu, vaade puhkpilliorkesstritele",48797.0,fotomaterjal,,muusika,,1938,,ei,  ,seosorganisatsioon,Laulupidu,,,,,filmikaader,60 x 60 mm,1,ETMM,_,,,,Fk,,r,1.0,,1.0,TB200222,,hea,,,fotonegatiiv
1581323,ETMM _ 12449:104 Ar 3430,"Phantasie für Orgel über den Choral Ein' feste Burg ist unser Gott, D-duur, op.27",3430.0,paber,,instrumentaalmuusika,,,,,  ,autor,"Reger, Max",,"Behr, Francois: Ronde Militaire:noot",nimetus lähtedokumendil,trükkimine,trükise maht,lk,15,ETMM,_,12449.0,104.0,,Ar,,,1.0,Arhiivraamatukogu trükised,1.0,"Orkestrihääled
Ries&Erler
Berlin
27lk.

",,hea,,pühendus J. Hiobile August Topmanilt,noodid
3203353,ETMM _ 8201 M 13:1/164:2,Kiri Karl Leopaselt,13.0,paber,,kirjavahetus,linn St. Peterburg,19.11.1915,,ei,Vene  ,adressaat,"Tamm, Aino",,,,,,,,ETMM,_,8201.0,,,M,1.0,164:02:00,1.0,,1.0,,,hea,,,kiri
2647719,,,,,,laulupeod,,05.07.1980,06.07.1980,ei,Eesti  Tallinn,,,,,,,,,,ETMM,_,10022.0,,,Mo,1.0,84:01:00,1.0,,1.0,,,hea,,,dokument
1120133,,,,,,KVIS sündmus puudub,,,,,  ,autor,"Agur, Ingrid",,Leht kostüümikavanditega: „Mare ja ta poeg“ ,nimetus lähtedokumendil,,,,,ETMM,_,12248.0,99.0,,T,2.0,,1.0,"Agur, Ingrid kavandid",1.0,Autor: Aino Kallas; Ugala 1983. Lavastaja Aleksander Sats,,hea,,,kavand/joonis/eskiis
3695234,ETMM _ 10170 T 22:2/72:6,Kostüümikavand Krahv Panatellas osatäitjale Vanemuise teatri lavastusest Pericola,22.0,paber,,teatrietendused,linn Tartu,1974,,ei,Eesti  ,autor,"Sander, Georg",,,,akvarell,kõrgus,cm,"30,5",ETMM,_,10170.0,,,T,2.0,72:06:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
2834898,AM _ 4913:13 TE 415,Käekott,415.0,nahk,,valmistamine,,1955,,ei,  ,valmistaja,ARS,,,,,kõrgus,cm,20,AM,_,4913.0,13.0,,TE,,,1.0,,1.0,,,hea,,"""Kunsti ja tööstuse vahel. Kustitoodete Kombinaat"" Tln. 2014, lk. 74",kott
3965198,,,,,,valmistamine,,,,,  ,väljaandja,Gramaphone Rekord,,,,,läbimõõt,cm,25,ETMM,_,6244.0,,,Hp,,,1.0,,1.0,,,hea,,,helisalvestis
2658312,AM N 40150:1,"Tallinn, Kesklinn, Tatari asum, Tartari tänava Sakala tänava nurk.",40150.0,film,,tänav,tänav Tatari,,,,Eesti  Tallinn,,,,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,1.0,,1.0,,1.0,,,hea,,,fotonegatiiv
4024994,ETMM _ 10318 M 21:2/115:10,"""Mu järel, hüüab Jeesuke"" segakoorile",21.0,paber,,muusika,,,,,  ,,,,,,käsitsi kirjutamine,,,,ETMM,_,10318.0,,,M,2.0,115:10:00,1.0,,1.0,,,rahuldav,,,"käsikiri, laul/ vokaalmuusika"
2779799,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,,,1.0,,0.0,,,hea,,,fotonegatiiv
3223662,AM _ 8950 G 1620,"joonistus, Aleuudi saarte elanik",1620.0,paber,,kultuur,,,,,  ,,,,,,seepia,kõrgus,cm,25,AM,_,8950.0,,,G,,,1.0,,1.0,,"tugevasti määrdunud, all parem nurk ära rebitud",rahuldav,,,joonistus
2316047,AM _ 13749 A 298:1,Käevõru,298.0,pronks,"lahtiste otstega, ovaalne, punutud kolmest ümara ristlõikega traadist (traadi Ø=0,2cm). Üks ots järsult maha lõigatud, teisel aas alles.",,,,,,,,,,,,,läbimõõt,cm,"7,2",AM,_,13749.0,,,A,1.0,,1.0,Leitud 1927.a. põlevkivi kaevanduste rajamisel 30-40 cm paksuse turbakihi alt põlevkivi kihist purunenud nõust,,,,hea,,,arheoloogiline leid
2316353,AM _ 23021 A 500:529,Spiraalid,500.0,pronks,,,,,,,,,,,,,,,,,AM,_,23021.0,,,A,529.0,,1.0,Kaevanud M.Mandel 1977.a. Veskimäe tl. kalme (I),,,,hea,,,arheoloogiline leid
2512764,AM _ 25159:957 M,denaar,,hõbe,,valmistamine,riik Saksa,1020,1034,,  ,,,,,,,kaal,g,"1,08",AM,_,25159.0,957.0,,M,,,1.0,,,mündiaare,,määramata,,"Dbg. 859; Potin 1972, S. 33; Kellner 1974, 29?",münt
1452991,ETMM _ 12401:104 M 200:1/15:8,Väljavõte NSVL Heliloojate Liidu juhatuse protokollist,200.0,paber,,isiklik ja pereelu,,1952,,ei,  ,omanik,"Mägi, Ester",,,,,,,,ETMM,_,12401.0,104.0,,M,1.0,15:08,1.0,"Ester Mägi isikukogu,antud 2010. aastal",,09.veebr.52,,rahuldav,,,dokument
3323145,ETMM _ 5812 M 7:1/25:11,K.Ainomäe,7.0,fotopaber,,fotograafia,,23.05.1923,,ei,Eesti  Tartu,seosisik,"Ainomäe, K.",,,,fotograafia,dokumendi maht,leht,1,ETMM,_,5812.0,,,M,1.0,25:11:00,1.0,,1.0,,,rahuldav,,,foto
2746894,ETMM _ 8293 T 429:4369/Ar,Raamat Bernhard Riives. Ühevaatuseline näidend,429.0,paber,,näitekirjandus,,1936,,ei,  ,autor,"Kallas, Aino",,,,trükkimine,raamatu maht,lk,35,ETMM,_,8293.0,,,T,4369.0,Ar,1.0,,1.0,,,hea,,,raamat
2370956,,,,,,,,,,,,,,,,,,,,,ETMM,_,7216.0,,,M,1.0,73:13:00,1.0,,1.0,,,hea,,,kava
3631724,ETMM _ 9712 T 19:2/81:31,Kostüümikavand Kolm naist koorist Estonia teatri lavastusest Tsirkusprintsess ,19.0,paber,,teatrietendused,linn Tallinn,1964,,ei,Eesti  ,autor,"Klaus, Leida",,,,akvarell,kõrgus,cm,25,ETMM,_,9712.0,,,T,2.0,81:31:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
2777452,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,6.0,,1.0,,1.0,,,hea,,,fotonegatiiv
2322638,AM _ 23957 A 510:381,Spiraalsõrmus,510.0,pronks,,,,,,,,,,,,,,,,,AM,_,23957.0,,,A,381.0,,1.0,Saadud Mati Mandeli juhatatud kaevamistel 1979.a.,,,,hea,,,arheoloogiline leid
2324867,AM _ 27837 A 557:578,Esemete ktk-d,557.0,pronks,,,,,,,,,,,,,,,,,AM,_,27837.0,,,A,578.0,,1.0,Saadud Mati Mandeli juhatatud kaevamistel 1983-1985.a. (I kaevand),,,,hea,,,arheoloogiline leid
2045179,,,,,,taluhooned,,,,,Eesti  ,,,,,,,,,,AM,_,12854.0,344.0,,F,344.0,,1.0,,1.0,,,hea,,,foto
3720832,AM _ 23838 G 8202,Frondile.Illustratsioon,8202.0,paber,,sõjad,,1944,,ei,  ,autor,"Sagrits, Richard",,,,guašš,kõrgus,cm,"6,5",AM,_,23838.0,,,G,,,1.0,,1.0,,määrdunud,rahuldav,,,maal
3575971,,,,,,teatrietendused,,1960,,ei,  ,lavastaja,"Väljaots, Udo",,,,akvarell,,,,ETMM,_,10131.0,,,T,2.0,28:50:00,1.0,,1.0,,,määramata,,,kavand/joonis/eskiis
3054865,,,,,,teater,,,,,  ,autor,J. & P. Parikas,,,,mustvalge fotograafia,kujutise kõrgus,cm,16,ETMM,_,4868.0,,,Fk,,kl,1.0,,1.0,,,rahuldav,,,fotonegatiiv
2362108,,,,,,,,,,,,,,,,,,,,,ETMM,_,6186.0,,,M,1.0,17:04,1.0,,1.0,,,hea,,,kiri
3705800,ETMM _ 7223 T 402:1578/Ar,Erdgeist,402.0,paber,,näitekirjandus,,,,,  ,autor,"Wedekind, Frank",,,,trükkimine,raamatu maht,lk,195,ETMM,_,7223.0,,,T,1578.0,Ar,1.0,,1.0,,,rahuldav,,,raamat
3639966,ETMM _ 7248 M 99:1/119:27,"Foto, NL Heliloojate Liidu juhatuse pleenum Moskvas 1955. aasta kevadel. Foto taga Klara Hrennikovi pühendus",99.0,fotomaterjal,,fotograafia,,1955,,ei,  ,,,,,,mustvalge fotograafia,,,,ETMM,_,7248.0,,,M,1.0,119:27:00,1.0,,1.0,,,hea,,,foto
2079861,,,,,,kopeerimine (valmistamine),,,,,  ,,,,,,,laius,cm,9,AM,,,,,N,,,1.0,,0.0,,,hea,,"Repro fotost 9,5x14",fotonegatiiv
3147193,AM _ 13738:260/36 P 1901,Schmieden'i pitser vapiga,1901.0,orgaaniline aine,lakk,valmistamine,,1701,1800,ei,  ,,,,,,,diameeter,cm,"1,8",AM,_,13738.0,260.0,36,P,,,1.0,Õpetatud Eesti Seltsi kogust,1.0,,Mõranenud,rahuldav,,,pitser/templijäljend
1502013,ETMM _ 12420:73 M 200:1/59:24,"Foto: Mägi,Ester:Rahvaluulet kogumas",200.0,fotomaterjal,,kultuur,,1957,,ei,  ,osaleja,"Mägi, Ester",,,,,,,,ETMM,_,12420.0,73.0,,M,1.0,59:24:00,1.0,Ester Mägi isikukogu,,,,rahuldav,,,foto
2312318,AM _ 21132 A 449:474,Karjasekeppnõelad,449.0,raud,,,,,,,,,,,,,,,,,AM,_,21132.0,,,A,474.0,,1.0,Saadud Vello Lõugase juhatatud kaevamistel 1969-1972.a.,,,,rahuldav,,,arheoloogiline leid
4044163,ETMM _ 6959 Af 739:1/T,"Plakat, Lõbus lesk operett, Franz Lehari. Mariza operett, I. Kalman. 1965",739.0,paber,,,,,,,,,,,,,trükkimine,laius,cm,59.5,ETMM,_,6959.0,,,Af,1.0,T,1.0,,1.0,,,rahuldav,,"Värvilt valge, M. Kodaniporgi pildiga, veidi rebenenud. 31. mail.",plakat
2320043,AM _ 24241 A 491:795,Savinõukillud,491.0,savi,,,,,,,,,,,,,,,,,AM,_,24241.0,,,A,795.0,,1.0,Kaevanud M.Mandel 1976-80.a.,,,,rahuldav,,,arheoloogiline leid
4085187,ETMM _ Fk 41774/r,"pildil: RAM Soomes I reis, koor esinemas, juhatab Gustav Ernesaks",41774.0,fotomaterjal,,muusika,,1962,,ei,  ,,,,,,,filmikaader,60 x 60 mm,1,ETMM,_,,,,Fk,,r,1.0,,1.0,TB080321,,rahuldav,,,fotonegatiiv
2659617,AM N 40318,"Tallinn, Haabersti, Tuuleveski tänav",40318.0,hõbeželatiinemulsioon,,pildistamine,,1972,,ei,Eesti  Tallinn,autor,"Vilde, Ivar",,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,,,1.0,,1.0,,,hea,,,fotonegatiiv
3231303,ETMM _ 8201 M 13:1/331:17,"Tervitused ja õnnetlused asutustelt ja organisatsioonidelt Aino Tammele.
",13.0,paber,,kirjavahetus,,,,,  ,adressaat,"Tamm, Aino",,,,,,,,ETMM,_,8201.0,,,M,1.0,331:17:00,1.0,,1.0,,,hea,,,postkaart
198839,ETMM _ 6007 M 22:2/113:1,"""Noorte tõotus"" naiskoorile a cappella    ",22.0,paber,,muusika,,,,,  ,,,,,,käsitsi kirjutamine,,,,ETMM,_,6007.0,,,M,2.0,113:01:00,1.0,,1.0,,,rahuldav,mustvalge,Noorte tõotus              ,"käsikiri, laul/ vokaalmuusika"
2031689,,,,,,,,,,,,,,,,,,,,,ETMM,_,10432.0,,,T,1.0,01:01,1.0,,1.0,,,rahuldav,,,tunnistus
3062462,ETMM _ 5360 Gk 725,"karikatuur, Aleksandra Käspert",725.0,paber,,karikatuurid,,1940,1949,ei,  ,autor,"Lehis, Enno",,,,akvarell,lehe kõrgus,cm,"15,9",ETMM,_,5360.0,,,Gk,,,1.0,,1.0,,,hea,,"Kirjutusmasinal kirjutamas A. Käspert. Profiilis vasakule. Üleval tekst ""Värske komnoor""",karikatuur
2047345,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,75.0,,1.0,,,,,hea,,,foto
2079172,AM N 6998,fotonegatiiv,6998.0,fotomaterjal>emulsioon>hõbeželatiinemulsioon,,,,,,,,,,,,,fotograafia>mustvalge fotograafia,laius,cm,24,AM,,,,,N,,,1.0,,1.0,,,hea,,,fotonegatiiv
1576544,ETMM _ 8279 Af 78:2/T,"Plakat, Nursi Vabatahtlik Tuletõrje Ühing, aastapidu, Jaan Metua: Preedik Pudirull. 23.08.1936 Lepiku talus",78.0,paber,,teater,,23.08.1936,,ei,  ,esineja,Nursi näitetrupp,,,,trükkimine,laius,cm,34.5,ETMM,_,8279.0,,,Af,2.0,T,1.0,Plakatiogu,1.0,"23.08.1936 Vastse-Nursi mõisas ""Lepiku"" talus, paraad, loterii, komöödia 3.vaatuses, tants, einelaud","rebendid suured, tükid tekstist väljas, põletusjäljed, rabe",halb,,"ristkülikukujuline, suur formaat, sinisel paberil mustade tähtedega ilukirjas trükitud, ülal tuletõrjujate logo",plakat
4290821,ETMM _ 8155 Fk 50329/r,pildil: Joosep Aavik solfedžo tunnis Kingissepa Lastemuusikakoolis,50329.0,fotomaterjal,,muusika,,1952,,ei,  ,seosisik,"Aavik, Joosep",,,,,filmikaader,60 x 60 mm,1,ETMM,_,8155.0,,,Fk,,r,1.0,,1.0,TB200222,,hea,,,fotonegatiiv
2071602,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,162.0,,1.0,,,,,hea,,,foto
3468780,ETMM _ 8115 M 8:1/29:4,"Foto, Franz Erika, Portree",8.0,fotopaber,,fotograafia,,1920,,ei,  ,esineja,"Franz, Erika",,,,,,,,ETMM,_,8115.0,,,M,1.0,29:04:00,1.0,,1.0,,,rahuldav,,,foto
3765703,ETMM _ 9417 T 142:1/23:3,"portree: Aarne Viisimaa, 1928",142.0,fotopaber,,teater,,1928,,ei,  ,autor,J. & P. Parikas,,,,mustvalge fotograafia,,,,ETMM,_,9417.0,,,T,1.0,23:03,1.0,,1.0,,,hea,,,foto
3372396,AM F 33100:17,Tallinna Kaubamaja administratiivkorpus. Koridor.,33100.0,RC fotopaber,,kauplemine/kauplus,tänav Kaubamaja 1,,,,Eesti  Tallinn,,,,,,värvifotograafia,laius,cm,"15,2",AM,,,,,F,17.0,,1.0,Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud asjad.,1.0,,,hea,,,foto
3347501,AM F 33051:15,Foto albumis: Tallinna Kaubamaja jõulud 1995. Kaubamaja vaateaken - kellad.,33051.0,kromogeenpaber,,pildistamine,,nov.95,dets.95,ei,Eesti  ,,,,,,värvifotograafia,laius,cm,"15,1",AM,,,,,F,15.0,,1.0,"Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud asjad.
",1.0,"Fotopaberil, Tallinna kaubamaja, jõulud 1995. a. 10x15 cm",,hea,,Kodak Royal Paper,foto
2064604,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,9.0,,1.0,,,,,hea,,,foto
4226408,,,,,,,,,,,,,,,,,,,,,ETMM,_,8540.0,,,Af,12.0,M,1.0,,1.0,,,rahuldav,,,plakat
2465421,AM _ 14139 G 6906:9,Kuldiga linn Venta jõe kaldal,6906.0,paber,,<valmistamine/tekkimine>,,,,,  ,autor,"Stavenhagen, Wilhelm Siegfried",,Goldingen am Ufer der Windau. In Kurland,valmistaja nimetus,terasgravüür,lehe kõrgus,cm,"29,8",AM,_,14139.0,,,G,9.0,,1.0,,1.0,,"Koltunud, tagakülg plaadi kohalt määrdunud",hea,,"Gravüürid albumist ""Hochgeborenen und Hochwohlgeborenen Ritterschaft von Kurland"" (kleebitud lehtedele, kaitsepaberitega) Eesti-. Liivi- ja Kuramaa vaadetega ajavahemikust 1857-1866, 45 gravüüri selgitavate tekstidega nende vahel. Köide: violetne kalingur, seljaks sama värvi nahk, kuldtrükiga pealkiri jm. Siseküljel eksliibris. Trükitud Darmstadtis.",graafika
3527530,,,,,,teatrietendused,,1986,,ei,  ,autor,"Agur, Ingrid",,Kostüümikavand „Kuldrannake“ ,nimetus lähtedokumendil,,,,,ETMM,_,12248.0,180.0,,T,2.0,46:22:00,1.0,"Agur, Ingrid kavandid",1.0,Autor: Nikolai Baturin; Ugala 1986. Lavastaja Väino Uibo,,hea,,,kavand/joonis/eskiis
2055942,,,,,,piimatööstus,,,,,  ,kujutatu,"Põllumajandusline Keskühisus ""Estonia""",,,,,kõrgus,cm,"17,5",AM,,,,,F,4.0,,1.0,,1.0,,,hea,,Foto on kleebitud albumilehele,foto
3058486,,,,,,teatrietendused,,27.12.1978,,ei,Eesti  Tartu,seosorganisatsioon,Teater Vanemuine,,,,,kõrgus,cm,59.5,ETMM,_,9318.0,,,Af,141.0,T,1.0,,1.0,,,hea,,,plakat
3253852,ETMM _ 12762:25 M 169:1/4:4,"Kiri Endel Lippuse õpilaselt Viljar Puu Weimanilt
",169.0,paber,,kirjavahetus,,07.04.1992,,ei,  ,adressaat,"Lippus, Endel",,,,,raamatu maht,lk,1,ETMM,_,12762.0,25.0,,M,1.0,04:04,1.0,"Endel Lippuse ja Virve Lippuse arhiiv M 169, mõned materjalid Urve Lippusest M 131",1.0,04:04,,hea,,,kiri
3116050,ETMM _ 8383 M 15:1/32:3,"Kiri,Eduard Visnapuu, Mihkel Lüdig",15.0,paber,,kultuur,,,,,  ,autor,"Lüdig, Mihkel",,,,,,,,ETMM,_,8383.0,,,M,1.0,32:03:00,1.0,,1.0,,,rahuldav,,,kiri
3540317,,,,,,filmindus,,26.10.1981,,ei,  ,adressaat,"Kiisk, Kaljo",,,,,dokumendi maht,leht,2,ETMM,_,12882.0,20.0,,T,1.0,03:02,1.0,"Muuseumist varem puudunud väärtuslikud arhiivimaterjalid, mille tuntud režissöör ja näitleja Kaljo Kiisk mõni aasta tagasi ETMMile üle andis",1.0,T 756 1/3:2,,hea,,,kiri
2748374,AM N 4253,8. Eesti Laskurkorpus. Kindral ltn. Pärn saabub laskeplatsile.,4253.0,film,,laskeharjutused,,1944,,ei,NSVL  ,autor,"Lukin, E.",,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,,,1.0,,1.0,,,hea,,,fotonegatiiv
2740276,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,4.0,,1.0,,1.0,,,hea,,,foto
3029529,ETMM _ 5429 T 10:3/333:5,"Foto, Lembitu, Teater Estonia, 1933 ",10.0,fotomaterjal>fotopaber,,pildistamine,,,,,  ,autor,J. & P. Parikas,,,,fotograafia>mustvalge fotograafia,kõrgus,cm,"13,5",ETMM,_,5429.0,,,T,3.0,333:05:00,1.0,,1.0,,tagaküljel liimijäljed,hea,,,foto
214477,,,,,,,,,,,,,,,,,trükkimine,,,,ETMM,_,11783.0,165.0,1,Af,208.0,T,1.0,,1.0,D.Fonvizin;4.11.1997;venek.,,hea,mustvalge,D.Fonvizin;4.11.1997;venek.,plakat
2055496,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,98.0,,1.0,,,,,hea,,,foto
3422397,AM F 33211:14,Tallinna Toidukaubastu aktivistide ekskursioon Kesk-Aasiasse 5.-13. mai 1973. Samarkand. Šahh Zinda mausoleumidest piiratud iidne XV saj. tänav.,33211.0,hõbeželatiinpaber,,ekskursioonid,,05.05.1973,13.05.1973,ei,NSVL  ,,,,,,,kõrgus,cm,"17,8",AM,,,,,F,14.0,,1.0,Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed. Albumid.,1.0,,,hea,,,foto
215529,,,,,,,,,,,,,,,,,trükkimine,,,,ETMM,_,11783.0,30.0,,Af,43.0,T,1.0,,1.0,E.Radzinski;10.03.1984;venek.,,hea,valge,E.Radzinski;10.03.1984;venek.,plakat
