station_id,Aluminium_2019,Aluminium_2020,Ammonium_2019,Ammonium_2020,Boron_2019,Boron_2020,Chloride_2019,Chloride_2020,Coli-like-bacteria-Colilert_2019,Coli-like-bacteria-Colilert_2020,Coli-like-bacteria_2019,Coli-like-bacteria_2020,Colony-count-at-22-C_2019,Colony-count-at-22-C_2020,Color-Pt-Co-unit_2019,Color-Pt-Co-unit_2020,Color-Pt/Co-scale_2019,Color-Pt/Co-scale_2020,Electrical-conductivity_2019,Electrical-conductivity_2020,Enterococci_2019,Enterococci_2020,Escherichia-coli-Colilert_2019,Escherichia-coli-Colilert_2020,Escherichia-coli_2019,Escherichia-coli_2020,Fluoride_2019,Fluoride_2020,Iron_2019,Iron_2020,Manganese_2019,Manganese_2020,Nitrate_2019,Nitrate_2020,Nitrite_2019,Nitrite_2020,Odour-dilution-level_2019,Odour-dilution-level_2020,Oxidability_2019,Oxidability_2020,Smell-ball-units_2019,Smell-ball-units_2020,Sodium_2019,Sodium_2020,Sulphate_2019,Sulphate_2020,Taste-ball-units_2019,Taste-ball-units_2020,Taste-dilution-degree_2019,Taste-dilution-degree_2020,Turbidity-NTU_2019,Turbidity-NTU_2020,pH _2019,pH _2020,compliance_2019,compliance_2020,compliance_2021
294,,,0.05,0.05,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,528.0,492.0,0.0,0.0,,,0.0,0.0,,,20.0,20.0,,,,,,,,1.0,1.7,,,,,,,,,,,1.0,,1.0,7.0,7.4,0.0,0.0,0.0
487,,,0.05,0.05,,,,,,,0.0,0.0,,,1.8,1.9,,,474.0,473.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,1.6,0.2,7.8,7.6,0.0,0.0,0.0
2097,,,,,,,,,,,0.0,0.0,7.0,8.0,,,12.0,22.0,710.0,777.0,,,,,0.0,0.0,,,66.0,151.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,7.0,7.52,7.8,0.0,0.0,0.0
1017,,,0.05,,,,,,,0.0,0.0,,37.0,44.0,,,6.0,8.0,710.0,761.0,0.0,,,0.0,0.0,,,,185.0,395.0,36.0,,,,,,1.0,2.0,1.6,,,,4.7,,40.0,,,,1.0,2.0,1.8,3.7,7.3,7.5,0.0,1.0,0.0
211,,,,,,,,,,,0.0,,10.0,,,,0.0,,372.0,,,,,,0.0,,,,20.0,,25.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.4,,0.0,,0.0
565,,,,,,,,,,,0.0,0.0,4.0,22.0,,,0.0,0.0,346.0,357.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.8,7.6,0.0,0.0,0.0
506,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,460.0,455.0,,,,,0.0,0.0,,,25.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.3,0.0,0.0,1.0
209,,10.0,0.05,0.05,,0.1,,0.9,,,0.0,0.0,0.0,14.0,,,0.0,0.0,347.0,518.0,,0.0,,,0.0,0.0,,0.2,20.0,20.0,10.0,10.0,,1.0,,0.05,1.0,1.0,,1.7,,,,7.0,,1.0,,,1.0,1.0,1.0,1.0,7.4,7.3,0.0,0.0,0.0
499,,10.0,,0.05,,0.1,,1.7,,,0.0,0.0,4.0,0.0,,,0.0,0.0,411.0,410.0,,0.0,,,0.0,0.0,,0.4,20.0,20.0,10.0,10.0,,1.0,,0.002,1.0,1.0,,0.9,,,,109.0,,5.5,,,1.0,1.0,1.0,1.1,7.6,7.6,0.0,0.0,0.0
1475,,,0.05,0.18,,,,2.5,,,0.0,0.0,0.0,8.0,,,0.0,0.0,499.0,643.0,0.0,0.0,,,0.0,0.0,,0.1,138.0,866.0,89.0,430.0,,8.2,,0.002,4.0,1.0,1.2,2.1,,,132.0,20.0,4.5,9.6,,,,1.0,1.0,14.0,7.4,7.3,1.0,1.0,1.0
180,,,0.1,,0.429,,23.0,,,,0.0,,0.0,0.0,,,,,480.0,983.0,0.0,0.0,,,0.0,0.0,0.62,,50.0,,10.0,,1.0,,0.01,,,,1.5,,0.0,0.0,137.2,,1.0,,0.0,0.0,,,0.5,0.5,7.04,7.4,0.0,0.0,0.0
1471,,,,,,,,,,,4.0,0.0,4.0,4.0,,,,8.6,,615.0,0.0,0.0,,,0.0,0.0,,,455.0,423.0,30.0,30.0,,,,,3.0,10.0,,,,,,,13.4,,,,,,,0.84,,8.39,1.0,1.0,0.0
887,4.0,,0.05,,0.018,,26.0,,0.0,0.0,,,8.0,21.0,,,2.0,4.0,620.0,722.0,0.0,,0.0,0.0,,,0.43,,230.0,,4.5,,1.3,,0.01,,1.0,2.0,0.8,,,,5.4,,64.0,,,,1.0,2.0,1.7,1.0,7.0,7.3,1.0,0.0,0.0
1183,,,,,,,,,0.0,13.4,,,0.0,200.0,,,4.0,3.1,759.0,739.0,,,0.0,2.0,,,,,365.0,95.0,,,,,,,4.0,4.0,,,,,,,,,,,4.0,4.0,1.0,1.0,7.6,7.9,1.0,1.0,0.0
1124,,,0.08,0.08,,,,,,,4.0,0.0,,,,,17.7,14.9,777.0,782.0,,,,,4.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.62,1.14,7.21,7.7,1.0,0.0,0.0
1492,,,0.2,0.22,,,,,,,0.0,0.0,,6.0,2.8,4.6,,,556.0,570.0,0.0,0.0,,,0.0,0.0,0.2,,120.0,74.0,,,,,,,,,1.5,0.9,0.0,0.0,2.9,3.1,11.0,10.0,0.0,0.0,,,0.2,1.2,7.7,7.7,0.0,0.0,0.0
337,,,,0.05,,,,,,,,0.0,,,,,,0.0,,585.0,,,,,,0.0,,,169.0,74.0,35.0,58.0,,,,,,1.0,1.5,,,,,,,,,,,1.0,,1.0,,7.3,0.0,1.0,0.0
422,,,0.05,0.05,,,,,,,0.0,0.0,2.0,0.0,1.8,2.0,,,610.0,630.0,,,,,0.0,0.0,0.06,0.12,25.0,20.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.2,7.5,7.6,0.0,0.0,0.0
463,,,,0.05,,,,,,,,0.0,,0.0,,,,0.0,,369.0,,,,,,0.0,,,,104.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.1,,0.0,0.0
1499,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,603.0,560.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.3,7.3,0.0,0.0,1.0
2093,,,,,,,,,,,0.0,,46.0,39.0,,,,,855.0,865.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.5,0.5,7.6,6.9,0.0,0.0,0.0
1933,,,,0.033,,,,15.0,,,,0.0,,16.0,,5.0,,,,572.0,,0.0,,,,0.0,,0.32,1243.0,59.0,30.0,24.0,,1.7,,0.007,,,,1.0,,0.0,,,,33.0,,0.0,,,,,,7.7,1.0,0.0,0.0
238,,,0.08,0.08,,,,,,,0.0,0.0,,,,,17.8,17.5,241.0,241.0,,,,,0.0,0.0,,,,,,,,,,,1.0,2.0,,,,,,,2.8,,,,1.0,2.0,0.57,0.87,7.29,7.6,0.0,0.0,0.0
726,,,0.17,0.5,,1.0,,30.0,,,0.0,0.0,300.0,27.0,,,3.0,3.0,707.0,635.0,0.0,,,,0.0,0.0,1.98,1.5,200.0,170.0,20.0,20.0,,0.2,,0.017,,,,1.12,2.0,2.0,104.0,77.0,,2.0,2.0,2.0,,,1.0,0.5,7.85,7.73,1.0,0.0,1.0
366,,,0.05,,,,,,0.0,,,0.0,0.0,0.0,5.0,5.0,,,403.0,464.0,,,0.0,,,0.0,,,45.0,246.0,,,,,,,,,,,0.0,0.0,,,,,0.0,1.0,,,,,7.83,7.85,0.0,1.0,0.0
1507,,,0.05,0.05,,,,,,,,0.0,,0.0,,,0.0,0.0,603.0,534.0,,,,,,0.0,,,20.0,20.0,10.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.2,7.3,0.0,0.0,0.0
1038,4.0,5.0,0.09,0.08,0.112,0.14,175.0,150.0,0.0,2.0,,,4.0,300.0,,,5.0,2.0,806.0,835.0,0.0,0.0,0.0,0.0,,,0.44,0.47,64.0,64.0,28.1,29.3,0.45,0.45,0.01,0.01,2.0,2.0,1.0,1.4,,,63.5,53.8,22.0,21.5,,,2.0,2.0,1.0,1.0,7.9,7.9,0.0,1.0,0.0
521,10.0,,0.05,,0.1,,1.4,,,,0.0,0.0,7.0,0.0,,,0.0,0.0,355.0,352.0,0.0,,,,0.0,0.0,0.1,,54.0,20.0,23.0,10.0,1.0,,0.002,,1.0,1.0,1.0,,,,2.7,,3.8,,,,1.0,1.0,1.0,1.0,7.5,7.5,0.0,0.0,0.0
509,,,,,,,,,,,0.0,0.0,0.0,4.0,,,0.0,0.0,451.0,466.0,,,,,0.0,0.0,,,27.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.3,7.3,0.0,0.0,0.0
979,,,,,,,,,0.0,0.0,,,7.0,4.0,,,6.0,2.0,543.0,503.0,,,0.0,0.0,,,,,530.0,61.0,,,,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,7.2,7.5,1.0,0.0,0.0
656,5.0,5.0,0.05,0.35,0.042,0.046,229.0,223.0,3.0,3.0,,,71.0,300.0,,,5.0,5.0,969.0,1013.0,0.0,0.0,0.0,0.0,,,0.37,0.39,95.0,65.0,8.0,5.0,1.1,1.3,0.01,0.067,2.0,2.0,1.3,2.2,,,84.4,76.7,14.0,13.0,,,2.0,2.0,1.0,1.0,7.7,8.1,1.0,1.0,1.0
1156,,,,0.08,,,,,,,,0.0,,4.0,,,,12.5,,182.0,,0.0,,,,0.0,,,,70.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.5,,7.54,,0.0,0.0
348,,,0.05,0.354,,,,,0.0,0.0,0.0,,4.0,57.0,,,10.0,12.0,635.0,640.0,0.0,0.0,0.0,0.0,0.0,,,,130.0,192.0,6.0,26.0,,1.7,,0.017,1.0,1.0,3.2,,,,31.9,,7.0,,,,,1.0,1.4,1.9,7.5,8.13,0.0,0.0,0.0
1135,5.0,5.0,,0.08,0.034,0.031,,10.5,,,0.0,0.0,,67.0,,,,15.0,,559.0,,0.0,,,,0.0,,0.63,,477.0,,30.0,,1.0,,0.008,,1.0,,2.18,,,6.4,7.7,,14.3,,,,,,2.65,,7.41,0.0,1.0,1.0
1377,,,,,,,,,0.0,0.0,,,78.0,137.0,,,3.0,2.0,632.0,666.0,0.0,0.0,0.0,0.0,,,,,150.0,23.0,22.0,5.0,,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,7.7,7.9,0.0,0.0,0.0
911,,,,,,,,,,,0.0,0.0,4.0,0.0,5.0,5.0,,,528.0,537.0,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,7.41,7.2,0.0,0.0,0.0
564,,,,,,,,,,,,0.0,,300.0,,,,0.0,,776.0,,,,,,0.0,,,,20.0,,11.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.3,,0.0,0.0
559,,,0.05,0.05,,,,,,,0.0,0.0,0.0,17.0,,,0.0,0.0,382.0,406.0,0.0,0.0,,,0.0,0.0,,,32.0,53.0,10.0,12.0,,,,,8.0,1.0,2.1,2.8,,,111.0,108.0,1.7,1.4,,,,1.0,1.0,1.0,7.6,7.6,0.0,0.0,0.0
595,,,0.11,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,602.0,530.0,,,,,0.0,0.0,,,33.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.3,7.2,0.0,0.0,0.0
392,,10.0,,0.05,,0.1,,1.0,,,0.0,4.0,4.0,0.0,,,0.0,0.0,346.0,315.0,,0.0,,,0.0,0.0,,0.3,20.0,20.0,10.0,10.0,,1.0,,0.002,1.0,1.0,,1.2,,,,2.8,,2.0,,,1.0,1.0,1.0,1.0,7.5,7.4,0.0,1.0,0.0
865,,,,,,,,,0.0,0.0,,,,6.0,,,13.0,2.0,679.0,799.0,,,0.0,0.0,,,,,17.0,25.0,,,,,,,2.0,4.0,,,,,,,,,,,2.0,4.0,2.1,1.0,7.1,7.4,0.0,0.0,0.0
601,,,0.45,0.05,,,,,,,0.0,0.0,,31.0,1.5,2.6,,,403.0,400.0,,,,,0.0,0.0,,,129.0,20.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.3,7.7,7.6,0.0,0.0,0.0
309,0.05,,0.031,0.041,0.12,,8.5,8.7,,,0.0,2.0,0.0,0.0,5.0,5.0,5.0,,573.0,577.0,0.0,0.0,,,0.0,0.0,0.46,0.46,320.0,59.0,10.0,10.0,0.7,0.75,0.01,0.01,,,1.0,3.5,,,20.0,19.0,8.7,9.1,,,,,1.1,0.5,7.8,8.0,1.0,1.0,1.0
2195,5.0,,0.05,,0.11,,161.0,,0.0,,,,0.0,,,,3.0,,745.0,,0.0,,0.0,,,,0.65,,85.0,,2.0,,0.79,,0.01,,1.0,,2.0,,,,64.8,,28.0,,,,1.0,,1.4,,7.9,,0.0,,0.0
185,10.0,10.0,0.05,0.05,0.1,0.1,1.8,1.6,,,0.0,0.0,19.0,4.0,,,0.0,0.0,498.0,537.0,0.0,0.0,,,0.0,0.0,0.1,0.1,28.0,58.0,10.0,10.0,2.0,1.0,0.002,0.002,1.0,1.0,1.4,0.9,,,5.0,5.0,3.1,2.6,,,1.0,1.0,1.0,1.0,7.6,7.4,0.0,0.0,0.0
689,,,0.05,0.05,,,,,,,0.0,0.0,5.0,8.0,,3.0,3.0,,712.0,504.0,,,,,0.0,0.0,1.12,0.94,,,,,,,0.003,0.003,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,7.57,7.55,0.0,0.0,0.0
1265,,5.0,,0.05,,0.049,,53.0,0.0,0.0,,,34.0,5.0,,,3.0,3.0,380.0,417.0,0.0,0.0,0.0,0.0,,,,0.48,70.0,47.0,60.0,16.0,,0.5,,0.01,1.0,2.0,,1.2,,,,24.6,,27.0,,,1.0,2.0,2.2,3.7,7.9,8.1,1.0,0.0,0.0
1353,0.006,0.0356,0.12,0.09,0.089,0.104,182.2,186.8,2.0,0.0,0.0,,207.0,53.0,,,4.0,5.0,866.0,950.0,0.0,0.0,0.0,0.0,0.0,,0.56,0.52,60.0,180.0,20.0,20.0,1.4,1.2,0.004,0.004,2.0,4.0,2.2,1.1,1.0,1.0,59.0,64.6,3.3,3.3,,,2.0,4.0,2.5,1.74,7.9,7.8,1.0,0.0,1.0
610,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,316.0,413.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.2,0.0,0.0,0.0
1673,,,,,,,,,,,,,,1.0,,6.6,,,,532.0,,0.0,,,0.0,0.0,0.1,,,46.0,10.0,,1.8,,0.003,,,,1.6,,,0.0,151.0,,15.0,,,0.0,,,,0.2,,7.7,0.0,0.0,0.0
864,,,,,,,,,0.0,0.0,,,,0.0,,,5.0,10.0,690.0,706.0,,,0.0,0.0,,,,,21.0,20.0,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,1.0,1.0,7.2,7.3,0.0,0.0,0.0
1091,,,,0.08,,,,,3.0,0.0,,,300.0,490.0,,,2.0,2.0,648.0,610.0,,0.0,0.0,0.0,,,,,,17.0,,11.0,,,,0.02,2.0,16.0,,0.88,,,,62.4,,3.0,,,2.0,16.0,1.0,2.0,7.9,8.1,1.0,0.0,1.0
1774,,,,0.52,,,,139.0,0.0,0.0,,,9.0,4.0,,,3.0,4.0,881.0,736.0,,0.0,0.0,0.0,,,,0.45,19.0,200.0,5.0,50.0,,0.5,,0.01,1.0,4.0,,2.2,,,,44.9,,10.0,,,1.0,,1.0,1.0,7.6,8.1,0.0,1.0,1.0
387,8.2,5.0,0.05,0.05,0.106,0.083,15.0,11.2,,0.0,0.0,0.0,0.0,4.0,6.0,10.0,10.0,16.0,722.0,648.0,0.0,0.0,,0.0,0.0,0.0,0.39,0.19,30.0,3.7,2.4,2.1,1.0,0.5,0.01,0.01,1.0,2.0,3.0,2.8,0.0,5.0,12.2,3.8,57.0,62.3,0.0,0.0,,2.0,1.6,1.0,7.5,7.6,0.0,0.0,0.0
1182,,,,,,,,,,0.0,,0.0,,63.0,,,,5.0,,540.0,,,,0.0,,0.0,,,,30.0,,,,,,,,,,,,,,,,,,,,,,0.5,,7.5,,0.0,0.0
1273,,,,,,,,,,,0.0,0.0,31.0,24.0,6.3,7.3,,,482.0,491.0,,,,,0.0,0.0,,,34.0,35.0,20.0,20.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.3,0.2,7.8,7.8,0.0,0.0,0.0
984,,,,,,,,,0.0,0.0,,,4.0,67.0,,,2.0,2.0,513.0,545.0,,,0.0,0.0,,,,,15.0,110.0,,,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.4,7.5,0.0,0.0,0.0
1395,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,412.0,413.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.3,7.3,0.0,0.0,0.0
334,,,0.05,,,,,,,,0.0,,,,,,0.0,,591.0,,,,,,0.0,,,,67.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.7,,7.2,,0.0,,0.0
1094,,,,,,,,,0.0,0.0,,,4.0,3.0,,,2.0,3.0,618.0,564.0,,,0.0,0.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,2.0,1.0,7.6,7.8,0.0,0.0,0.0
495,,,0.05,0.05,,,,,,,0.0,0.0,,0.0,2.4,2.6,,,411.0,414.0,,,,,0.0,0.0,,,21.0,20.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.2,7.7,7.6,0.0,0.0,0.0
1690,,,0.05,,,,,,,,0.0,0.0,,156.0,,,0.0,0.0,367.0,366.0,,,,,0.0,0.0,,,22.0,87.0,,,,,,,1.0,1.0,,,,,,101.0,,,,,1.0,1.0,1.0,1.0,7.7,7.9,0.0,0.0,0.0
774,,,,,,,,,,,0.0,0.0,10.0,6.0,,,0.0,0.0,316.0,316.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.7,7.5,0.0,0.0,0.0
645,,,,,,,,,,,0.0,,0.0,,,,0.0,,459.0,,,,,,0.0,,,,32.0,,20.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.4,,0.0,,0.0
320,,,0.05,0.05,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,568.0,598.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.1,7.2,0.0,0.0,0.0
1387,,,0.08,0.08,,,,,,,0.0,,,,,,5.5,14.8,646.0,643.0,,,,,0.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.78,2.0,7.28,7.42,0.0,0.0,1.0
1329,,,,,,,,,,0.0,,,,68.0,,,,2.0,,621.0,,0.0,,0.0,,,,,,47.0,,8.0,,,,,,4.0,,,,,,,,,,,,4.0,,1.0,,8.1,,0.0,0.0
572,,,0.08,0.08,,,,,,,19.0,0.0,,,,,6.1,5.7,733.0,729.0,4.0,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.5,1.0,7.61,7.69,1.0,0.0,0.0
1415,,,,,,,,,,,,0.0,,300.0,,,,12.0,,1081.0,,,,,,0.0,,,,110.0,,22.0,,,,,,,,,,1.0,,,,,,1.0,,,,0.5,,7.62,,0.0,1.0
1548,,,0.05,0.05,,,,,,0.0,0.0,,,,,,2.0,2.0,239.0,125.0,,,,0.0,0.0,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,2.0,4.0,5.3,1.0,7.7,6.7,0.0,0.0,0.0
260,,,0.05,0.05,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,328.0,477.0,0.0,,,,0.0,0.0,,,54.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.4,0.0,0.0,0.0
905,,,0.05,,,,,,,,0.0,0.0,0.0,4.0,5.0,5.0,,,554.0,532.0,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,7.45,7.15,0.0,0.0,0.0
1284,,50.0,0.015,0.011,,0.15,,8.1,,0.0,0.0,,,13.0,,,2.6,2.7,635.0,637.0,,0.0,,0.0,0.0,,,0.61,10.0,44.0,,1.0,,0.57,,0.003,,,,1.3,,,,22.0,,0.91,,,,,0.5,0.5,7.7,7.9,0.0,0.0,0.0
611,,,0.08,0.08,,,,242.0,,,0.0,0.0,,,,,6.6,6.0,1266.0,995.0,,,,,0.0,0.0,,,,90.3,,30.0,,,,,1.0,2.0,,,,,,121.3,,,,,1.0,2.0,0.7,0.57,7.77,7.77,0.0,0.0,0.0
1036,,,,,,,,,,,0.0,0.0,153.0,27.0,,,,39.0,759.0,752.0,,,,,0.0,0.0,,,199.0,71.0,,,,,,,,1.0,,,,,,,,,,,,,1.6,1.9,7.74,7.93,0.0,0.0,0.0
516,10.0,,0.05,,0.1,,14.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,352.0,356.0,0.0,,,,0.0,0.0,0.2,,20.0,29.0,82.0,13.0,1.6,,0.002,,1.0,1.0,1.3,,,,6.0,,21.0,,,,1.0,1.0,1.0,1.0,7.5,7.5,1.0,0.0,0.0
230,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,429.0,480.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.6,7.3,0.0,0.0,0.0
744,,,,0.05,,,,25.5,0.0,,,0.0,18.0,21.0,,,9.0,8.0,645.0,715.0,,0.0,0.0,,,0.0,,,610.0,350.0,,16.0,,,,,4.0,,,5.76,,1.0,,,,,,1.0,4.0,,1.0,0.5,7.0,6.91,1.0,1.0,0.0
1483,,,0.05,0.05,,,,,,,0.0,0.0,2.0,0.0,2.9,2.3,,,353.0,355.0,,,,,0.0,0.0,1.5,1.5,30.0,20.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.5,8.0,8.1,0.0,0.0,0.0
278,20.0,10.0,0.37,0.4,0.1,0.1,58.0,48.0,,,0.0,0.0,7.0,3.0,10.0,10.0,,0.0,920.0,866.0,0.0,0.0,,,0.0,0.0,0.32,0.3,132.0,41.0,8.6,18.0,0.69,1.0,0.1,0.07,,1.0,,2.6,0.0,0.0,30.0,26.0,43.0,38.0,0.0,0.0,,1.0,0.5,1.0,7.9,7.9,0.0,0.0,0.0
849,,20.0,,0.01,,0.35,,28.0,0.0,0.0,,,4.0,7.0,,,2.0,8.0,403.0,430.0,0.0,0.0,0.0,0.0,,,,0.86,15.0,51.0,5.0,5.0,,0.72,,0.016,1.0,2.0,,1.0,,,,50.0,,13.0,,,1.0,2.0,1.0,1.0,7.7,7.9,0.0,0.0,0.0
1902,,5.0,0.011,0.05,,0.707,,117.0,0.0,0.0,,,,8.0,,,2.0,3.0,870.0,784.0,,0.0,0.0,0.0,,,,1.3,10.0,12.7,,2.0,,0.5,,0.01,,2.0,,1.6,,,,117.0,,37.0,,,,2.0,0.5,1.0,7.9,7.9,0.0,0.0,0.0
479,,,,0.05,,,,,,,0.0,0.0,48.0,6.0,1.8,1.5,,,521.0,554.0,,,,,0.0,0.0,,,30.0,20.0,20.0,20.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.5,7.6,7.8,0.0,0.0,0.0
2206,27.2,31.1,0.05,0.05,0.018,0.013,41.0,35.0,1.0,3.0,,,243.0,300.0,,,7.0,6.0,469.0,444.0,0.0,0.0,0.0,0.0,,,0.15,0.15,150.0,71.0,10.0,5.0,1.3,0.78,0.01,0.01,2.0,2.0,3.1,3.0,,,9.5,7.4,26.0,24.0,,,2.0,2.0,1.0,1.0,7.5,7.4,1.0,1.0,0.0
711,,1.0,,0.05,,0.0259,,14.0,,,0.0,0.0,6.0,44.0,,,5.0,5.0,565.0,552.0,,0.0,,,0.0,0.0,,0.56,120.0,55.0,,1.7,,0.2,,0.003,,,,1.5,1.0,1.0,,8.7,,29.0,1.0,1.0,,,0.5,0.5,7.46,7.57,0.0,0.0,0.0
1034,,5.0,,,,0.016,,5.0,,,0.0,0.0,29.0,4.0,,,2.0,,181.8,178.1,,,,,0.0,0.0,,0.5,22.0,,,71.0,,0.5,,0.01,,,,,,,,4.2,,17.0,,,,,1.0,1.0,8.13,7.79,0.0,1.0,0.0
167,,,0.08,0.08,,,,,,,0.0,0.0,,,,,7.7,9.1,996.0,1010.0,,,,,0.0,0.0,,,540.0,78.5,,,,,,,1.0,3.0,,,,,,,,,,,1.0,3.0,3.9,1.54,7.83,7.81,1.0,0.0,0.0
836,,,0.05,1.1,,,87.0,196.0,0.0,22.0,,,7.0,300.0,,,3.0,5.0,509.0,856.0,,,0.0,0.0,,,,,30.0,195.0,5.0,1041.0,,,,,1.0,8.0,,,,,,,,,,,1.0,8.0,1.0,1.9,7.7,8.1,0.0,1.0,1.0
769,,,0.05,0.05,,,,,,,100.0,4.0,300.0,35.0,,,0.0,0.0,464.0,467.0,0.0,0.0,,,0.0,0.0,,,27.0,20.0,10.0,10.0,,,,,1.0,1.0,1.5,1.4,,,4.0,4.3,14.0,16.0,,,1.0,,1.0,1.0,7.6,6.9,1.0,1.0,1.0
2209,,5.0,0.25,,,0.1,,58.0,14.6,,,0.0,300.0,300.0,,,7.0,4.0,626.0,821.0,0.0,,0.0,,,0.0,,0.73,2685.0,100.0,360.0,20.0,,0.2,,0.003,2.0,,2.6,,,1.0,11.6,,48.0,,,1.0,,,19.0,0.5,7.0,6.99,1.0,0.0,1.0
2200,,,0.06,0.05,0.1,0.1,17.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,719.0,736.0,5.0,0.0,,,0.0,0.0,,,59.0,20.0,10.0,10.0,1.0,1.0,0.002,0.002,1.0,1.0,1.2,1.5,,,157.0,201.0,28.0,31.0,,,,,1.0,1.0,7.6,7.4,1.0,0.0,1.0
646,1.0,1.0,0.05,0.05,0.174,0.203,22.0,19.0,,,0.0,0.0,40.0,64.0,,,3.0,3.0,716.0,705.0,,0.0,,,0.0,0.0,0.53,1.12,64.0,65.0,0.67,16.0,2.1,0.41,0.003,0.003,,,0.73,0.5,1.0,1.0,18.9,21.6,23.0,25.0,1.0,1.0,,,0.5,0.5,7.6,7.82,0.0,0.0,0.0
958,,,0.3,,,,,,,,0.0,0.0,,28.0,,,6.0,5.3,603.0,640.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.5,1.92,7.32,7.51,0.0,0.0,0.0
1043,,,0.18,,,,,,,,0.0,0.0,,4.0,,,4.1,4.4,431.0,426.0,,,,,0.0,0.0,,,288.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.98,2.8,7.83,7.82,1.0,0.0,0.0
